time,alt,atmos_pressure,base_time,lat,lon,org_precip_rate_mean,pwd_mean_vis_10min,pwd_mean_vis_1min,pwd_precip_rate_mean_1min,qc_atmos_pressure,qc_logger_temp,qc_logger_volt,qc_org_precip_rate_mean,qc_pwd_cumul_rain,qc_pwd_cumul_snow,qc_pwd_mean_vis_10min,qc_pwd_mean_vis_1min,qc_pwd_precip_rate_mean_1min,qc_pwd_pw_code_15min,qc_pwd_pw_code_1hr,qc_pwd_pw_code_inst,qc_rh_mean,qc_tbrg_precip_total,qc_tbrg_precip_total_corr,qc_temp_mean,qc_vapor_pressure_mean,qc_wdir_vec_mean,qc_wspd_arith_mean,qc_wspd_vec_mean,rh_mean,tbrg_precip_total_corr,temp_mean,time_offset,vapor_pressure_mean,wdir_vec_mean,wspd_arith_mean,wspd_vec_mean,dew_point,specific_humidity
2025-05-23 06:45:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,0.0,13.0,2025-05-23 06:45:00,1.267,268.3,1.465,1.321,9.940000000000001,7.604142128303048
2025-05-23 06:46:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0.0,12.99,2025-05-23 06:46:00,1.264,273.1,1.627,1.569,9.89,7.578595606148056
2025-05-23 06:47:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0.0,13.02,2025-05-23 06:47:00,1.262,277.5,1.754,1.717,9.86,7.563304197284699
2025-05-23 06:48:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,13.04,2025-05-23 06:48:00,1.258,277.9,1.784,1.753,9.799999999999999,7.5328033169196535
2025-05-23 06:49:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,13.06,2025-05-23 06:49:00,1.26,277.6,1.331,1.294,9.840000000000002,7.5531251087384526
2025-05-23 06:50:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,13.03,2025-05-23 06:50:00,1.257,269.3,1.027,0.999,9.79,7.527730440101839
2025-05-23 06:51:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0.0,12.99,2025-05-23 06:51:00,1.26,275.7,1.369,1.338,9.830000000000002,7.548040114972888
2025-05-23 06:52:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3,0.0,12.98,2025-05-23 06:52:00,1.26,282.3,1.39,1.349,9.84,7.5531251087384526
2025-05-23 06:53:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,0.0,12.95,2025-05-23 06:53:00,1.266,269.6,1.187,1.161,9.909999999999998,7.588805081051799
2025-05-23 06:54:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4,0.0,12.87,2025-05-23 06:54:00,1.268,258.3,1.191,1.157,9.95,7.608499173493898
2025-05-23 06:55:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5,0.0,12.89,2025-05-23 06:55:00,1.27,281.0,1.782,1.729,9.99,7.629001410942571
2025-05-23 06:56:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3,0.0,12.9,2025-05-23 06:56:00,1.268,265.1,1.112,1.09,9.96,7.613620153758905
2025-05-23 06:57:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,12.92,2025-05-23 06:57:00,1.266,259.6,1.202,1.151,9.92,7.59315452705464
2025-05-23 06:58:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9,0.0,12.91,2025-05-23 06:58:00,1.263,248.8,1.067,1.035,9.89,7.577837289135474
2025-05-23 06:59:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8,0.0,12.93,2025-05-23 06:59:00,1.263,266.3,1.823,1.739,9.889999999999999,7.577837289135474
2025-05-23 07:00:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4,0.0,12.97,2025-05-23 07:00:00,1.26,272.0,1.846,1.774,9.850000000000001,7.557456867444048
2025-05-23 07:01:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.99,2025-05-23 07:01:00,1.255,280.4,1.218,1.166,9.770000000000001,7.516841575501503
2025-05-23 07:02:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.98,2025-05-23 07:02:00,1.255,267.6,1.841,1.765,9.760000000000002,7.511778278950997
2025-05-23 07:03:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.98,2025-05-23 07:03:00,1.255,270.1,2.447,2.398,9.780000000000001,7.521907893948939
2025-05-23 07:04:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.97,2025-05-23 07:04:00,1.255,288.7,0.97,0.852,9.77,7.516841575501503
2025-05-23 07:05:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0.0,12.96,2025-05-23 07:05:00,1.255,279.2,1.581,1.487,9.78,7.521907893948939
2025-05-23 07:06:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0.0,12.94,2025-05-23 07:06:00,1.253,279.5,0.828,0.784,9.759999999999998,7.511778278950997
2025-05-23 07:07:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0.0,12.89,2025-05-23 07:07:00,1.255,292.8,0.766,0.709,9.790000000000001,7.526977235854786
2025-05-23 07:08:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6,0.0,12.87,2025-05-23 07:08:00,1.255,282.1,1.411,1.344,9.79,7.526977235854786
2025-05-23 07:09:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.96,2025-05-23 07:09:00,1.254,288.7,1.264,1.216,9.760000000000002,7.511778278950997
2025-05-23 07:10:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.98,2025-05-23 07:10:00,1.251,281.2,1.596,1.499,9.72,7.491555280512526
2025-05-23 07:11:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,0.0,13.01,2025-05-23 07:11:00,1.25,288.1,1.655,1.575,9.71,7.4872562062090475
2025-05-23 07:12:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,0.0,13.0,2025-05-23 07:12:00,1.249,296.3,1.836,1.763,9.7,7.482210501154725
2025-05-23 07:13:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.97,2025-05-23 07:13:00,1.254,289.6,1.341,1.313,9.77,7.517593760887041
2025-05-23 07:14:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0.0,12.92,2025-05-23 07:14:00,1.253,294.2,1.16,1.092,9.760000000000002,7.512529955366167
2025-05-23 07:15:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,0.0,12.91,2025-05-23 07:15:00,1.257,278.9,1.261,1.202,9.81,7.537879220628191
2025-05-23 07:16:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0.0,12.91,2025-05-23 07:16:00,1.253,279.4,1.163,1.12,9.75,7.507469170488121
2025-05-23 07:17:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.2,0.0,12.94,2025-05-23 07:17:00,1.255,268.2,1.437,1.389,9.780000000000001,7.522660588611716
2025-05-23 07:18:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.96,2025-05-23 07:18:00,1.25,270.2,1.307,1.218,9.700000000000001,7.482210501154725
2025-05-23 07:19:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,0.0,12.99,2025-05-23 07:19:00,1.249,277.5,1.352,1.298,9.690000000000001,7.477167807391788
2025-05-23 07:20:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,0.0,13.0,2025-05-23 07:20:00,1.248,272.4,1.521,1.487,9.680000000000001,7.472128123364106
2025-05-23 07:21:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.95,2025-05-23 07:21:00,1.248,271.7,1.277,1.215,9.69,7.477167807391788
2025-05-23 07:22:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.95,2025-05-23 07:22:00,1.249,266.1,0.939,0.857,9.69,7.477167807391788
2025-05-23 07:23:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.93,2025-05-23 07:23:00,1.25,281.4,1.575,1.542,9.71,7.4872562062090475
2025-05-23 07:24:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,0.0,12.95,2025-05-23 07:24:00,1.246,275.1,1.998,1.929,9.649999999999999,7.457027114140548
2025-05-23 07:25:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,0.0,13.01,2025-05-23 07:25:00,1.242,273.7,1.431,1.357,9.59,7.426906148764376
2025-05-23 07:26:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0.0,12.97,2025-05-23 07:26:00,1.245,271.3,1.076,0.963,9.629999999999999,7.446974794834734
2025-05-23 07:27:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.89,2025-05-23 07:27:00,1.245,261.4,0.907,0.862,9.65,7.457027114140548
2025-05-23 07:28:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.89,2025-05-23 07:28:00,1.247,275.8,1.635,1.576,9.670000000000002,7.4670914475160926
2025-05-23 07:29:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.92,2025-05-23 07:29:00,1.246,265.0,1.579,1.503,9.66,7.462057778292988
2025-05-23 07:30:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.89,2025-05-23 07:30:00,1.245,254.6,0.381,0.361,9.65,7.457027114140548
2025-05-23 07:31:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.86,2025-05-23 07:31:00,1.243,266.5,1.352,1.302,9.62,7.4419531365763865
2025-05-23 07:32:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.86,2025-05-23 07:32:00,1.246,260.6,1.241,1.166,9.66,7.461311174739146
2025-05-23 07:33:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.89,2025-05-23 07:33:00,1.246,260.8,1.276,1.232,9.65,7.456281016192169
2025-05-23 07:34:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,0.0,12.92,2025-05-23 07:34:00,1.244,266.9,0.701,0.67,9.639999999999999,7.451253860857561
2025-05-23 07:35:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,0.0,12.88,2025-05-23 07:35:00,1.242,271.2,1.622,1.589,9.6,7.431918815091645
2025-05-23 07:36:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,0.0,12.92,2025-05-23 07:36:00,1.243,271.5,1.253,1.168,9.620000000000001,7.4419531365763865
2025-05-23 07:37:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.87,2025-05-23 07:37:00,1.243,279.8,1.075,1.03,9.61,7.4369344771789665
2025-05-23 07:38:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0.0,12.8,2025-05-23 07:38:00,1.243,281.2,1.152,1.125,9.62,7.4419531365763865
2025-05-23 07:39:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.1,0.0,12.82,2025-05-23 07:39:00,1.244,298.9,0.371,0.366,9.639999999999999,7.451999453505402
2025-05-23 07:40:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.82,2025-05-23 07:40:00,1.243,279.7,1.679,1.606,9.620000000000001,7.4419531365763865
2025-05-23 07:41:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,0.0,12.87,2025-05-23 07:41:00,1.24,282.3,1.71,1.684,9.589999999999998,7.426906148764376
2025-05-23 07:42:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0.0,12.9,2025-05-23 07:42:00,1.238,287.6,1.173,1.085,9.559999999999999,7.411886108852233
2025-05-23 07:43:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,0.0,12.86,2025-05-23 07:43:00,1.239,267.9,2.05,1.994,9.579999999999998,7.421896476647758
2025-05-23 07:44:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,0.0,12.87,2025-05-23 07:44:00,1.237,292.4,1.38,1.318,9.55,7.406885410077898
2025-05-23 07:45:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.82,2025-05-23 07:45:00,1.238,283.4,1.579,1.536,9.56,7.411886108852233
2025-05-23 07:46:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.79,2025-05-23 07:46:00,1.24,291.5,1.297,1.226,9.59,7.426906148764376
2025-05-23 07:47:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3,0.0,12.73,2025-05-23 07:47:00,1.24,288.2,1.741,1.66,9.59,7.426906148764376
2025-05-23 07:48:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4,0.0,12.73,2025-05-23 07:48:00,1.242,294.7,1.428,1.376,9.610000000000001,7.4369344771789665
2025-05-23 07:49:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.79,2025-05-23 07:49:00,1.239,278.5,1.475,1.373,9.59,7.426906148764376
2025-05-23 07:50:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.82,2025-05-23 07:50:00,1.241,291.7,1.401,1.233,9.600000000000001,7.431918815091645
2025-05-23 07:51:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.82,2025-05-23 07:51:00,1.239,281.2,1.516,1.417,9.58,7.421896476647758
2025-05-23 07:52:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.83,2025-05-23 07:52:00,1.241,281.3,2.177,2.125,9.59,7.426906148764376
2025-05-23 07:53:00,45.0,100.39,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.84,2025-05-23 07:53:00,1.239,277.5,1.325,1.216,9.58,7.421896476647758
2025-05-23 07:54:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,0.0,12.79,2025-05-23 07:54:00,1.239,275.5,1.258,1.185,9.57,7.416147733124531
2025-05-23 07:55:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0.0,12.8,2025-05-23 07:55:00,1.24,278.3,1.361,1.317,9.600000000000001,7.43117524059989
2025-05-23 07:56:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0.0,12.87,2025-05-23 07:56:00,1.236,290.9,1.944,1.844,9.529999999999998,7.396152920621448
2025-05-23 07:57:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.1,0.0,12.91,2025-05-23 07:57:00,1.236,281.6,1.568,1.506,9.53,7.396152920621448
2025-05-23 07:58:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6,0.0,12.92,2025-05-23 07:58:00,1.23,268.2,1.797,1.704,9.439999999999998,7.351339042650699
2025-05-23 07:59:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,0.0,12.96,2025-05-23 07:59:00,1.231,275.3,1.772,1.695,9.440000000000001,7.351339042650699
2025-05-23 08:00:00,45.0,100.4,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.3,0.0,12.95,2025-05-23 08:00:00,1.228,256.3,1.935,1.818,9.409999999999998,7.336454612269364
2025-05-23 08:01:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,0.0,12.88,2025-05-23 08:01:00,1.231,259.4,1.202,1.17,9.46,7.3605404455881835
2025-05-23 08:02:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.78,2025-05-23 08:02:00,1.236,267.0,1.908,1.842,9.54,7.400406734737243
2025-05-23 08:03:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,0.0,12.83,2025-05-23 08:03:00,1.238,248.1,1.134,1.039,9.549999999999999,7.405403441072477
2025-05-23 08:04:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,0.0,12.89,2025-05-23 08:04:00,1.236,256.4,1.712,1.601,9.530000000000001,7.395413014269478
2025-05-23 08:05:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,0.0,12.9,2025-05-23 08:05:00,1.233,272.7,1.648,1.552,9.48,7.370489145891018
2025-05-23 08:06:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0.0,12.93,2025-05-23 08:06:00,1.233,260.8,2.497,2.441,9.489999999999998,7.375467960183126
2025-05-23 08:07:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6,0.0,12.92,2025-05-23 08:07:00,1.23,263.2,1.627,1.531,9.439999999999998,7.350603639390735
2025-05-23 08:08:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0.0,12.9,2025-05-23 08:08:00,1.232,266.7,1.331,1.274,9.46,7.3605404455881835
2025-05-23 08:09:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0.0,12.82,2025-05-23 08:09:00,1.232,263.1,1.352,1.24,9.48,7.370489145891018
2025-05-23 08:10:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,0.0,12.87,2025-05-23 08:10:00,1.234,269.7,1.645,1.576,9.51,7.385434524757045
2025-05-23 08:11:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,0.0,12.85,2025-05-23 08:11:00,1.233,266.5,0.879,0.803,9.49,7.375467960183126
2025-05-23 08:12:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.7,0.0,12.8,2025-05-23 08:12:00,1.237,263.2,1.583,1.53,9.540000000000001,7.400406734737243
2025-05-23 08:13:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,0.0,12.81,2025-05-23 08:13:00,1.233,272.1,1.169,1.133,9.490000000000002,7.375467960183126
2025-05-23 08:14:00,45.0,100.41,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8,0.0,12.79,2025-05-23 08:14:00,1.237,263.9,1.256,1.204,9.549999999999999,7.405403441072477
