extended_start,extended_end,extended_duration_min,mean precipitation,P_P_coef,P_T_coef,P_H_coef,T_P_coef,T_T_coef,T_H_coef,H_P_coef,H_T_coef,H_H_coef,P_P_elem,P_T_elem,P_H_elem,T_P_elem,T_T_elem,T_H_elem,H_P_elem,H_T_elem,H_H_elem,cumulative_precipitation,P_aero_coef,T_aero_coef,H_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_aero_coef,P_aero_elem,T_aero_elem,H_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_aero_elem
2025-03-24 08:58:30,2025-03-24 09:40:30,42.0,0.0909090909090909,"[0.0, -0.02383055586549151, -0.05437198808765262, -0.008962509355223787, -0.032160532192662704, -0.026334938658845824]","[0.25662426708273345, -0.007163109732652556, 0.027196158342268167, 0.0031028511275719376, -0.06687837219564817, 0.005239542220435801]","[-0.2004966642293199, 0.019590607174613136, -0.0071046536150383985, 0.021590646433600154, -0.003939442293045262, -0.009817484655875659]","[0.25662426708273345, -0.032479497453432725, 0.027195068115875787, -0.022826476220772492, -0.02753798628880637, -0.0026008865822211885]","[0.0, -0.03859805088666012, 0.042781680592527474, -0.050246155688011766, -0.038634190410730115, -0.006279853499513014]","[-0.1511161312939437, 0.05727893487622469, -0.019294781541419618, 0.0010894668336281599, 0.003356781814312323, -0.03398403568250165]","[-0.2004966642293199, 0.0005040233301291952, 0.004163514786817585, 0.01559635885714351, 0.030821665566924596, -0.020927274760815698]","[-0.1511161312939437, -0.0444484090368629, 0.015357712125795987, -0.027543839996757313, -0.004726352720232871, -0.019525937495033382]","[0.0, -0.06577345785587667, 0.01879549903788323, -0.03350111687191101, -0.025602265875967777, -0.040214273114261935]",[],[],[],[],[],[],[],[],"[1, 2, 3, 4]",0.0333333333333333,"[0.007994005033291651, -0.04137650345436527, 0.011647228798019185, 0.00913743078916283, -0.0483638534471954, 0.006671256216181287]","[-0.006748513391244218, -0.03895405405735433, 0.005448885355752933, -0.02284606413164937, -0.020253309728872747, 0.013438915593110523]","[0.028729849974803302, -0.018844573645147782, -0.02262979613836681, 0.018479532363209643, -0.036114109509927356, 0.014642635701055335]","[0.007994005033291651, -0.0020816317316675083, -0.017988433392082327, -0.008329897852148683, -0.00723906688819536, -0.034113056852911515]","[-0.006748513391244218, -0.008819214986963402, -0.012743679960351457, -0.04387680889501548, 0.0014426567504993847, -0.006918939061312872]","[0.028729849974803302, 0.022561811851940193, -0.027039317648254575, -0.013128088842075853, 0.033809935452836136, -0.004492758166547388]","[0.0, -0.2568544423218924, -0.2385936662964595, 0.7902537932467243, -0.2633572212718714, -0.2090864996060781]",[],[],"[0, 1, 2, 3, 4, 5]",[],[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-03-24 09:19:00,2025-03-24 10:51:00,92.0,0.1021739130434782,"[0.0, 0.30949353247457645, 0.09102047520543641, 0.0295445201625562, -0.005464329566233289, -0.0074003400198580935]","[-0.027607263713759784, -0.013520416435649954, 0.014717949372336383, 0.007768369548262468, 0.01253971097999187, 0.021003299639514625]","[-0.016893431971354952, -0.02438416304990925, -0.01956715747371573, -0.023052317788132694, 0.0047626485034199485, -0.016006214399714596]","[-0.027607263713759784, -0.012998135312498773, -0.009942536889344877, -0.006173580232130754, 0.004519843167438599, 0.005539263349328774]","[0.0, 0.708189247569203, 0.49751035787629433, 0.30492840136079125, 0.11404496123128988, -0.08600854613396242]","[0.06357682985452823, 0.059694019959715086, 0.05436761796491611, 0.029651440746498982, 0.018412718945749914, 0.013434391765467535]","[-0.016893431971354952, 0.004186450586869669, 0.018208538123750492, 0.015937427331351985, 0.02513190185612517, 0.024662832238238855]","[0.06357682985452823, 0.051215588490248355, 0.029675197092518785, 0.01661686618880105, 0.010843680185433103, -0.012268528742550492]","[0.0, 0.7958704423633907, 0.672459413957406, 0.5739209152391733, 0.4985433379070324, 0.4325890606120374]",[1],[],[],[],"[1, 2, 5]",[],[],[],"[1, 2, 3, 4, 5]",0.0783333333333333,"[-0.007781555167620007, -0.0029957371345078186, -0.015745815410398545, -0.009037585414544552, -0.023306503510492047, -0.020118689671809156]","[0.004566858165409321, 0.0072523381881803226, 0.003335830963231147, -0.008291408131642286, -0.005258505248875612, -0.011045002242836156]","[-0.11202393070882245, -0.0999508933190506, -0.08798734369851788, -0.0775628366800935, -0.06248091046198615, -0.03938687131089529]","[-0.007781555167620007, -0.007677153856886493, -0.0005540191796489993, 0.003388867314555274, -0.003367964216345763, -0.0007252332316539647]","[0.004566858165409321, 0.013128795654539933, 0.02795885824607276, 0.029799819874540452, 0.03422419315123673, 0.041049944655150605]","[-0.11202393070882245, -0.1018282856931346, -0.08969446399570069, -0.0774751241381988, -0.07868811508056074, -0.07684861870485239]","[0.0, 0.7727340219004502, 0.6359734462266085, 0.5300713663277492, 0.4288673587562359, 0.35744969770032625]",[],[],"[3, 4]",[],"[3, 4, 5]",[],"[1, 2, 3, 4, 5]"
2025-03-24 11:04:00,2025-03-24 12:04:00,60.0,0.6580645161290323,"[0.0, -0.018166459834776473, -0.0431147881215381, 0.01184546532818725, -0.02538689206211501, -0.01570443058353875]","[0.13082837375230447, 0.06836004359892758, 0.039922545043060656, 0.021119571851946774, 0.014270680481667943, 0.02219018457512627]","[0.019082209612282068, 0.0031687748513101886, 0.0037984851167691723, -0.0015584634673533283, 0.022145501001872, 0.0401557479992419]","[0.13082837375230447, 0.04127610924479442, 0.0012590971939258713, 0.01611332026729834, 0.01035513017219813, 0.0174896655504418]","[0.0, 0.7622237178345632, 0.6437095330467143, 0.5580629413693287, 0.4893600490320552, 0.43780675708188466]","[0.6477032048270331, 0.5592677258612596, 0.4918189130886087, 0.4335491617252233, 0.3865997433457449, 0.3454496525135506]","[0.019082209612282068, 0.0430515249187193, 0.04399384445382622, 0.028280701919485413, 0.03783659631498946, 0.04852866938009035]","[0.6477032048270331, 0.7421825206907023, 0.7317396077950824, 0.6884383801180762, 0.6450604442125694, 0.5563630162724202]","[0.0, 0.7725383866028213, 0.6555838543217835, 0.5591678817874173, 0.477580017333916, 0.420253210681189]","[1, 2, 3]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.34,"[-0.03169584182108354, 0.002709618979068118, -0.021370057877592143, -0.021505519112187524, -0.015553610304976442, -0.01612148725941729]","[-0.07546781038546564, -0.0603614551748904, -0.05841550794744491, -0.04887709978809863, -0.042014006757881646, -0.027891148057138167]","[-0.04638607943095475, -0.045747594776358376, -0.04000736038397578, -0.05201245441494818, -0.04515008451911503, -0.030666637575295176]","[-0.03169584182108354, 0.02468011280766559, 0.00801965838897339, -0.005164552570066621, -0.006005351630829366, -0.009938706492361293]","[-0.07546781038546564, -0.05022916640424497, -0.030690084202428705, -0.026618381118846443, -0.012144581794044517, -0.004702105422941483]","[-0.04638607943095475, -0.03887138045196495, -0.04402786271468698, -0.04291547543433533, -0.01530465988995605, -0.0008365354608248582]","[0.0, 0.7473659438948381, 0.6137179878044734, 0.49725724194759885, 0.3965881784757393, 0.3322225279828664]","[0, 1, 2]","[0, 1, 2, 3]","[2, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3]","[2, 3]","[1, 2, 3, 4, 5]"
2025-03-24 13:57:00,2025-03-24 16:05:00,128.0,0.309375,"[0.0, 0.6074853312883208, 0.3795454901526049, 0.2391092025471785, 0.14487983198762586, 0.08998891083263866]","[0.054879421834656134, 0.03681937804896692, 0.019923553937293413, 0.012874667950024897, 0.002348213473593819, 0.002817111901304398]","[0.048594791312533754, 0.03509547372893187, 0.020010788008054208, 0.016637222037572653, 0.016146405508602173, 0.02975460716377091]","[0.054879421834656134, 0.046942730557230646, 0.04475171220547702, 0.04343457551356706, 0.03888411344363157, 0.04029063920538474]","[0.0, 0.8833915259308217, 0.8114238924095164, 0.7524125789822594, 0.6986556317734117, 0.6496446229444617]","[0.6578650384452537, 0.6234967135926264, 0.5971358031462075, 0.5714537844112898, 0.5480742461802095, 0.526676314849454]","[0.048594791312533754, 0.03025651810742787, 0.033731446766273585, 0.03708763947789365, 0.026191896371212792, 0.022410349111883818]","[0.6578650384452537, 0.6048305152094486, 0.5553067573874252, 0.5155338603537175, 0.4773951166851279, 0.435766076710635]","[0.0, 0.8540987766714214, 0.7657758951747564, 0.6885535162980828, 0.6177536010452617, 0.5536904001759284]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.3300000000000001,"[-0.008879579716662611, -0.006787390849547664, -0.0003322672516655478, 0.0012898645044364476, -0.005146604604372284, -0.008632423838642999]","[0.05251917286606684, 0.04597451246370949, 0.035233083434951344, 0.02518404437057538, 0.01618202755726539, 0.008875926436827535]","[-0.003589268875406355, -0.005131540612322695, -0.0053949692580408035, -0.005261993321048232, -0.010953280702685544, -0.014122487753145459]","[-0.008879579716662611, 0.0005651937640215188, 0.011096396573474016, 0.010747419223690675, -0.00029978831947790994, -0.007779146603966694]","[0.05251917286606684, 0.0767706226887151, 0.09627376444296792, 0.11692100578260446, 0.13883352118131978, 0.15981254925970256]","[-0.003589268875406355, -0.014821292460029023, -0.024952437490408482, -0.03365296176567146, -0.035501673856201045, -0.035871136140291464]","[0.0, 0.8716884061312252, 0.7882029973731107, 0.7145616418266526, 0.6481559974649745, 0.5939412826874662]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-03-31 22:25:30,2025-04-01 02:39:30,254.0,5.678571428571429,"[0.0, 0.7561671027153604, 0.5831849965652552, 0.45132899336807564, 0.34906450560678626, 0.2694916564133289]","[0.004918299973272915, 0.008697338098577685, 0.013554785490220909, 0.014578468343966032, 0.015885970088777533, 0.01721573452192095]","[0.004023727703977135, 0.010014468974078719, 0.013730650176098511, 0.01451100182645598, 0.012674756136534217, 0.01152422245228907]","[0.004918299973272915, 0.004149601704195767, 0.0037740250843252996, 0.0027034117293370783, 0.0009918457908384781, 0.00028316861550972824]","[0.0, 0.9794659227932309, 0.965332134515445, 0.9487550470657681, 0.9306467369755677, 0.9108944728124928]","[0.02704542793073456, 0.00906109296647788, -0.008021403100408515, -0.023979804106047106, -0.03833289389283399, -0.05188949101796801]","[0.004023727703977135, 0.0020790595660516694, -0.0007775259969282919, -0.0011360234493597227, -0.0009472137177404269, -6.258973493970963e-05]","[0.02704542793073456, 0.03878137563984778, 0.04943359153540297, 0.05958580843784676, 0.06913300180790206, 0.07734952397666722]","[0.0, 0.9418559531620556, 0.9027685966032063, 0.8678096317267537, 0.8334357101759974, 0.8029472281324378]","[1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]",[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",11.925000000000002,"[0.04904991736584381, 0.05081751445662434, 0.050185632501572174, 0.047808659717962367, 0.04072893054283751, 0.03761935228054029]","[0.04229447155392207, 0.03814133759136936, 0.034724031377262286, 0.03083864367551628, 0.026950423218273324, 0.023246807240845834]","[0.3203970864629875, 0.3057985130125833, 0.2946687026271405, 0.28349101003913063, 0.27266147688859904, 0.26504565667471136]","[0.04904991736584381, 0.03707989435191348, 0.027890027602340356, 0.018423433531266277, 0.011790006940481428, 0.008988639516087596]","[0.04229447155392207, 0.04417565948863787, 0.04465250912191579, 0.046133221250446714, 0.046143060528790955, 0.04647434340196219]","[0.3203970864629875, 0.30885222703860266, 0.2994919246997257, 0.2922772008662184, 0.283683577526647, 0.27734825613847275]","[0.0, 0.9361203903878595, 0.8916293726665707, 0.8544925675947781, 0.818858278033432, 0.7873013490854791]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-04-01 01:40:00,2025-04-01 02:32:00,52.0,0.0769230769230769,"[0.0, 0.006556499433201166, -0.028054270110950175, -0.01889167499976465, -0.01970749580912603, -0.009270313240657968]","[-0.28866492796593624, -0.17058931397686827, -0.08258464121439008, -0.040489081458165675, -0.022846868793133464, -0.018114250311425634]","[-0.37221638878611996, -0.024883480977279993, 0.06362567695854178, 0.016930246936806077, 0.03954542683582593, -0.013037403960416256]","[-0.28866492796593624, 0.0018123987115520072, 0.001974276594545123, 0.016479901000474192, 0.01561720097213427, -0.014913537132102939]","[0.0, 0.5352224216373648, 0.3154032926330202, 0.17380856702556677, 0.09380751678362362, 0.04411094495486104]","[0.5584890754204902, -0.040786163032396114, -0.031043788862841693, -0.03339674023547444, -0.03852007157383731, -0.008320646684312429]","[-0.37221638878611996, -0.016508051630474082, -0.0010774214753388456, -0.02841683772747447, 0.02287913717166464, 0.004984319076484188]","[0.5584890754204902, 0.3663655238973743, 0.20397734137332818, 0.12310841953309358, 0.08530537756879228, 0.03253855724397962]","[0.0, -0.010190533179941537, -0.03779079927008974, -0.010054286350626652, -0.03405673791307622, -0.01291544454192433]",[],[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.0333333333333333,"[0.005530686108034609, 0.009125655918553462, 0.0047933831603701816, -0.015871013281176332, -0.028067063189474214, -0.02289112700712763]","[0.09626851536256478, 0.07600746476132485, 0.07287447922309559, 0.0531712958729296, 0.06927009621676289, 0.0549587727184661]","[-0.0191214099431482, -0.01611486250372444, 0.0018574604116152731, -0.014093057344664803, 0.008925839180271426, -0.0028611445358596773]","[0.005530686108034609, -0.006123192894977977, 0.0017253722885105787, 0.013360751306933516, 0.001131964600456729, 0.009333759254704145]","[0.09626851536256478, 0.058022751597976915, 0.05299214072448242, 0.03890483417962696, 0.045033225824496606, 0.04859175791177929]","[-0.0191214099431482, 0.013912224352202417, 0.020660010404441466, 0.006481462241327839, 0.04873688298756968, 0.03189549635782446]","[0.0, 0.6264422291965019, 0.460786169939884, 0.3309197822436803, 0.2366958336616657, 0.15996659047642767]",[],[],[],[],"[4, 5]",[],"[1, 2, 3]"
2025-04-01 01:30:30,2025-04-01 06:40:30,310.0,1.5601307189542484,"[0.0, 0.7535585319199923, 0.5735186018430608, 0.44032215127241137, 0.33989898617194547, 0.25910880605115755]","[0.032551856472931115, 0.019243826240783038, 0.008156374410414422, -0.0021602563805186385, -0.011428240684166688, -0.018474049190329543]","[-0.07100474164583853, -0.07804585456372222, -0.08660672979068058, -0.0929495743403933, -0.09516964058876842, -0.09641892809348487]","[0.032551856472931115, 0.05427176528949409, 0.0673252422604975, 0.07609851984637761, 0.07948462193332624, 0.0820072259714248]","[0.0, 0.9794101000793901, 0.9679116173915188, 0.9560376171033366, 0.9433338484775572, 0.9304675034995522]","[0.9134391238443567, 0.8933208122698306, 0.8741917082272589, 0.854034724532253, 0.8346444933629599, 0.816161922579059]","[-0.07100474164583853, -0.021735950515647983, 0.011836578214725306, 0.035262452413690436, 0.05059721014202975, 0.06219611656199521]","[0.9134391238443567, 0.9223957080649554, 0.9278357390682386, 0.9314793087403318, 0.9301506850091775, 0.9291063183904131]","[0.0, 0.9727973349793494, 0.9548001275693305, 0.9363010187131625, 0.9150398823188216, 0.8958378285901536]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",3.9783333333333326,"[-0.005029430690350692, -0.0075036523672238255, -0.007413021536909125, -0.007376134005022024, -0.004047142916536516, -0.0035807552172656574]","[-0.10978929548408367, -0.11243412990938252, -0.1148234287280603, -0.11748767722664352, -0.12013348204841648, -0.1218666709531193]","[-0.08481330659348073, -0.0860173786550554, -0.08805539448363431, -0.08997664959228573, -0.09188059890674022, -0.09328311988732256]","[-0.005029430690350692, -0.006338151693995977, -0.008560682776142131, -0.009097326001133145, -0.008252427527990415, -0.009145586058889653]","[-0.10978929548408367, -0.10809113958624804, -0.1072540220155592, -0.10597107170817029, -0.1049218328995332, -0.10214395359696937]","[-0.08481330659348073, -0.08506891672873376, -0.08553296659377586, -0.08540140914398517, -0.08467482222878096, -0.08348485951388501]","[0.0, 0.9588193033024893, 0.9253654729654462, 0.8964127931371171, 0.8694159171953386, 0.8445649084377331]","[0, 1, 2, 3, 4, 5]",[],[],"[0, 1, 2, 3, 4, 5]",[],[],"[1, 2, 3, 4, 5]"
2025-04-03 13:15:30,2025-04-03 14:29:30,74.0,1.5675675675675675,"[0.0, 0.39118444920176815, 0.1660069268825351, 0.06334818036496986, 0.008381693080170869, -0.001260356788744698]","[-0.021304376167351022, -0.007165524814063982, -0.00359092404330678, -0.004747332465907028, -0.002372390796796049, 0.008524557642398267]","[-0.018381747956709313, -0.014088632004509362, -0.01530896901922232, -0.014514703956606746, -0.015390866802192295, -0.015152154733236868]","[-0.021304376167351022, -0.003407371444472761, 0.013642515897079523, 0.018767741867782586, 0.00011969767123694464, -0.010641635824312474]","[0.0, 0.8787794623995333, 0.8217068431302917, 0.779749820060882, 0.7421560941929864, 0.697433400308183]","[0.855357713657481, 0.755926068673541, 0.6955211263468805, 0.6468360483493188, 0.5988639476418225, 0.5509429494258878]","[-0.018381747956709313, -0.00670714286095367, 0.006992081500320057, 0.009611833406542186, 0.0007705949303895676, -0.015979905402129884]","[0.855357713657481, 0.7795617151584111, 0.7289196966895731, 0.6856027803061682, 0.6514628629095571, 0.6206937641403072]","[0.0, 0.8523309565286875, 0.7804946671131486, 0.7079631510732486, 0.6473680445102022, 0.5949874009217271]",[1],"[0, 1, 2, 3]","[0, 1, 2]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",0.9666666666666668,"[-0.016351230354375076, -0.014008628830415273, -0.016184568314783584, -0.009613967477882757, -0.01562439977110626, -0.01618969627405429]","[0.028337014093326847, 0.00807931615224314, -0.018402052972917998, -0.03409472665734369, -0.042099082770919685, -0.05508820676814754]","[0.1015668153946541, 0.08009513323983151, 0.053274854475251994, 0.03574699999292431, 0.02079465781767433, 0.010244871534149567]","[-0.016351230354375076, 0.0008976012745557551, 0.01671824218231141, 0.030365327251937604, 0.0231772689692058, 0.008812609235512685]","[0.028337014093326847, 0.017175480959337387, 0.008637066794821725, 0.003509913635692691, 0.002411590822412003, -0.003296426453353067]","[0.1015668153946541, 0.08966885474536274, 0.08031922965095661, 0.07065418012791293, 0.056948729096156454, 0.04075244036083204]","[0.0, 0.8101782457084028, 0.6950104206071915, 0.6113317921925996, 0.5382931634039064, 0.4771908702082232]",[],[],[5],[],[],[],"[1, 2, 3, 4, 5]"
2025-04-04 09:12:30,2025-04-04 11:02:30,110.0,3.0345454545454547,"[0.0, 0.6650265116003089, 0.46417886635268574, 0.3202599868540797, 0.2184662433340349, 0.14286706822464207]","[0.09029962632469822, 0.044001220304880295, 0.012606582412130725, -0.01841555648276662, -0.047891960506164837, -0.07168875256491145]","[-0.3152142911522914, -0.2889357112218222, -0.2686398786804453, -0.25153178176814356, -0.2424327790127952, -0.22456336696284615]","[0.09029962632469822, 0.11650473534495387, 0.12814329908334066, 0.1370992159690041, 0.13747430724330773, 0.13854718745432543]","[0.0, 0.9200934205453346, 0.8765102658494109, 0.8339410552084672, 0.7918734265755077, 0.7499262668823499]","[0.6256888601929554, 0.534394067210207, 0.46171948357431214, 0.39662711253448285, 0.34369122615076697, 0.2942899990339939]","[-0.3152142911522914, -0.1809468968884713, -0.0859312005868507, -0.020186609381846656, 0.02611790021704774, 0.05720134060201228]","[0.6256888601929554, 0.6731303206140652, 0.7087990947253173, 0.7355886644490365, 0.7540986076324064, 0.7612281133645531]","[0.0, 0.8631094991609065, 0.7765966376642882, 0.7024279986194197, 0.6374788620879432, 0.5755103722206816]","[1, 2, 3, 4, 5]","[0, 1]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",2.7816666666666654,"[-0.23661888151773144, -0.21573361994998566, -0.2081422293401606, -0.1935224044361059, -0.185511687513846, -0.17039577965711014]","[0.24677284376884603, 0.22656357109761135, 0.20888088445915795, 0.18670973823834047, 0.17121850873312663, 0.15535116401286836]","[0.37488235544732335, 0.3422822921595023, 0.31558401623116117, 0.28642258503326523, 0.262487586062193, 0.23958474821001072]","[-0.23661888151773144, -0.10999024152120196, -0.020534890008629274, 0.037306081202884374, 0.07445885565102234, 0.08803097196849002]","[0.24677284376884603, 0.2685652234366938, 0.2800165517449508, 0.29210288556264763, 0.29833134246154863, 0.303981832008516]","[0.37488235544732335, 0.33107620161115947, 0.2931162557278892, 0.26458693760799584, 0.23234422068245542, 0.21494485051769746]","[0.0, 0.8684813432237594, 0.7835517462379502, 0.7044713769844141, 0.6428668519811127, 0.5923787393322584]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-04-07 10:37:00,2025-04-07 15:17:00,280.0,1.0021739130434784,"[0.0, 0.8302947307925009, 0.7675452878089604, 0.691131527293199, 0.6282320681134436, 0.5707088851157619]","[-0.04861254489760456, -0.0520141170332181, -0.05412118945336267, -0.05801772313174541, -0.06166501919490406, -0.0656234442323662]","[-0.09708141467214655, -0.09357180943537345, -0.08939604580044135, -0.0866728712934669, -0.08497479025608187, -0.08113588544667591]","[-0.04861254489760456, -0.04639402205803303, -0.04459351100153284, -0.03990728393875132, -0.03449001738503925, -0.031208464493921513]","[0.0, 0.9416810303033617, 0.8998579692710053, 0.8631002580417984, 0.8268222026055473, 0.7907949482349191]","[0.7518283407797227, 0.7082550764466944, 0.6692639437931451, 0.6348158993681011, 0.6015520564678032, 0.5699415842138731]","[-0.09708141467214655, -0.08705883325461607, -0.08008496598152404, -0.0737783649227049, -0.06831702153028611, -0.0650143898258123]","[0.7518283407797227, 0.7423399741608853, 0.7342539856517777, 0.7242780749128954, 0.7119583020658135, 0.7000961236487966]","[0.0, 0.9297720117337249, 0.8776798040923337, 0.8306364054431767, 0.7886417309522856, 0.7500480500703293]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",2.304999999999999,"[-0.030823442911681126, -0.028728492279455394, -0.024502782286164208, -0.02317230786167731, -0.020016461324354813, -0.021889178415060738]","[-0.031259657661995136, -0.034549429550338615, -0.03758496618559506, -0.03756689056927299, -0.03947014975282526, -0.04249451559637708]","[0.031407586555539775, 0.024757753706137177, 0.019290495454729807, 0.015811828535533787, 0.012033618187079004, 0.008654772437799645]","[-0.030823442911681126, -0.029205936896056165, -0.02878527453748589, -0.026853402993560423, -0.02136851601278311, -0.019703460144866528]","[-0.031259657661995136, -0.030347636484036586, -0.03034129858928163, -0.031132896914210582, -0.03150517254792075, -0.03153665697696657]","[0.031407586555539775, 0.028666510162455472, 0.02613833918012945, 0.020594207667571172, 0.014723937477794855, 0.012835115278237436]","[0.0, 0.9118519645359047, 0.8626751449028974, 0.839214645836226, 0.8096497077262044, 0.7787694670671104]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-04-11 10:17:30,2025-04-11 23:11:30,774.0,1.7424083769633512,"[0.0, 0.8322664601299937, 0.823031950125674, 0.786857629900485, 0.74327059614275, 0.7087088993328052]","[-0.04320415506441914, -0.04379026620106472, -0.04379092757257354, -0.043218049587044644, -0.04303824409721495, -0.04341457228084662]","[-0.07915884651884433, -0.07746913500161322, -0.0761305703016838, -0.07548544364704518, -0.07512142074041371, -0.07406418491527869]","[-0.04320415506441914, -0.03865086868419591, -0.0365663243810438, -0.03460363726682968, -0.03231397175766272, -0.030742821835253464]","[0.0, 0.9852112075716117, 0.9695807475483446, 0.9555067004097745, 0.9438840511683493, 0.9344924442821919]","[0.8217658382056454, 0.8070486504684229, 0.7936861069737552, 0.7808530370167567, 0.7684125612675297, 0.756630229423574]","[-0.07915884651884433, -0.06654202314476308, -0.06233204805941295, -0.05574977189265871, -0.04990676173275161, -0.04448299556459966]","[0.8217658382056454, 0.8216263823471124, 0.818838896838878, 0.8163235318439487, 0.8147127288724392, 0.8135148881923955]","[0.0, 0.9777027581366418, 0.9601351597481805, 0.9441222446892951, 0.9293355500050875, 0.9145756221623962]","[1, 2, 3, 4, 5]",[],[5],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",11.093333333333332,"[-0.01706262080266739, -0.011437208498378792, -0.01691133959082134, -0.012717561618079541, -0.016699518098579422, -0.013785242116587255]","[0.07906785089339212, 0.07906309070194913, 0.07884682810506873, 0.0787532290944377, 0.07835572632564623, 0.07777336474197023]","[0.10449060398749277, 0.10238909636338052, 0.101737027044668, 0.10017839406658437, 0.09942403551686732, 0.09751666944433687]","[-0.01706262080266739, -0.009175461323540732, -0.008802895022506514, -0.0054441193508709355, -0.0029722392386949386, -0.0012378860956922028]","[0.07906785089339212, 0.07912951098992475, 0.07899945649454997, 0.07946345801280477, 0.07941946336014646, 0.08011533658438488]","[0.10449060398749277, 0.10390524695108198, 0.10363958602414963, 0.1030748538403236, 0.10318484501053732, 0.10275033298655181]","[0.0, 0.9101472585524245, 0.9526875866624706, 0.90084499996456, 0.9192271846170348, 0.8857147086637371]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
